Predicted Infected,District,Date
17622.0,Ballari,2020-08-05
18038.8,Ballari,2020-08-06
18451.3,Ballari,2020-08-07
18859.7,Ballari,2020-08-08
19264.0,Ballari,2020-08-09
19664.3,Ballari,2020-08-10
20060.6,Ballari,2020-08-11
20453.1,Ballari,2020-08-12
20841.7,Ballari,2020-08-13
21226.5,Ballari,2020-08-14
21607.7,Ballari,2020-08-15
21985.1,Ballari,2020-08-16
22358.9,Ballari,2020-08-17
22729.2,Ballari,2020-08-18
23096.1,Ballari,2020-08-19
23459.6,Ballari,2020-08-20
23819.6,Ballari,2020-08-21
24176.2,Ballari,2020-08-22
24529.5,Ballari,2020-08-23
24879.3,Ballari,2020-08-24
25225.7,Ballari,2020-08-25
25568.8,Ballari,2020-08-26
25908.7,Ballari,2020-08-27
26167.0,Ballari,2020-08-28
26309.5,Ballari,2020-08-29
26380.5,Ballari,2020-08-30
26507.4,Ballari,2020-08-31
26744.4,Ballari,2020-09-01
27041.2,Ballari,2020-09-02
27369.9,Ballari,2020-09-03
27714.8,Ballari,2020-09-04
28067.1,Ballari,2020-09-05
28421.9,Ballari,2020-09-06
28776.7,Ballari,2020-09-07
29129.8,Ballari,2020-09-08
29480.5,Ballari,2020-09-09
29829.6,Ballari,2020-09-10
30177.5,Ballari,2020-09-11
30523.4,Ballari,2020-09-12
30809.3,Ballari,2020-09-13
31010.8,Ballari,2020-09-14
31161.3,Ballari,2020-09-15
31347.9,Ballari,2020-09-16
31607.0,Ballari,2020-09-17
31905.1,Ballari,2020-09-18
32223.3,Ballari,2020-09-19
32533.7,Ballari,2020-09-20
32822.4,Ballari,2020-09-21
33095.9,Ballari,2020-09-22
33357.5,Ballari,2020-09-23
33609.4,Ballari,2020-09-24
33852.8,Ballari,2020-09-25
34088.5,Ballari,2020-09-26
34317.0,Ballari,2020-09-27
34538.6,Ballari,2020-09-28
34753.6,Ballari,2020-09-29
34962.4,Ballari,2020-09-30
35165.0,Ballari,2020-10-01
35361.7,Ballari,2020-10-02
35552.7,Ballari,2020-10-03
35738.1,Ballari,2020-10-04
35918.2,Ballari,2020-10-05
36093.0,Ballari,2020-10-06
36427.4,Ballari,2020-10-07
36587.4,Ballari,2020-10-08
36742.7,Ballari,2020-10-09
36893.4,Ballari,2020-10-10
37039.8,Ballari,2020-10-11
37181.9,Ballari,2020-10-12
37319.9,Ballari,2020-10-13
37453.9,Ballari,2020-10-14
37583.9,Ballari,2020-10-15
37710.2,Ballari,2020-10-16
37832.8,Ballari,2020-10-17
37951.8,Ballari,2020-10-18
38067.4,Ballari,2020-10-19
38179.5,Ballari,2020-10-20
38288.4,Ballari,2020-10-21
38394.2,Ballari,2020-10-22
38496.8,Ballari,2020-10-23
38596.5,Ballari,2020-10-24
38693.2,Ballari,2020-10-25
38787.2,Ballari,2020-10-26
38878.3,Ballari,2020-10-27
38966.9,Ballari,2020-10-28
39052.8,Ballari,2020-10-29
39136.3,Ballari,2020-10-30
39217.3,Ballari,2020-10-31
59.3773,Belagavi,2020-04-13
63.4919,Belagavi,2020-04-14
64.8937,Belagavi,2020-04-15
64.8583,Belagavi,2020-04-16
64.0947,Belagavi,2020-04-17
62.9944,Belagavi,2020-04-18
61.7701,Belagavi,2020-04-19
61.9188,Belagavi,2020-04-20
64.1507,Belagavi,2020-04-21
67.8265,Belagavi,2020-04-22
72.62100000000002,Belagavi,2020-04-23
78.3896,Belagavi,2020-04-24
85.0946,Belagavi,2020-04-25
92.7638,Belagavi,2020-04-26
99.5878,Belagavi,2020-04-27
104.56200000000001,Belagavi,2020-04-28
108.486,Belagavi,2020-04-29
111.81,Belagavi,2020-04-30
114.788,Belagavi,2020-05-01
117.561,Belagavi,2020-05-02
120.21,Belagavi,2020-05-03
122.781,Belagavi,2020-05-04
125.3,Belagavi,2020-05-05
127.78,Belagavi,2020-05-06
130.23,Belagavi,2020-05-07
132.654,Belagavi,2020-05-08
135.056,Belagavi,2020-05-09
137.436,Belagavi,2020-05-10
139.797,Belagavi,2020-05-11
142.138,Belagavi,2020-05-12
144.459,Belagavi,2020-05-13
146.762,Belagavi,2020-05-14
151.509,Belagavi,2020-05-15
160.368,Belagavi,2020-05-16
172.764,Belagavi,2020-05-17
188.614,Belagavi,2020-05-18
208.16099999999997,Belagavi,2020-05-19
231.889,Belagavi,2020-05-20
249.19099999999997,Belagavi,2020-05-21
254.91099999999997,Belagavi,2020-05-22
254.582,Belagavi,2020-05-23
251.262,Belagavi,2020-05-24
246.625,Belagavi,2020-05-25
241.571,Belagavi,2020-05-26
236.56799999999998,Belagavi,2020-05-27
231.84599999999998,Belagavi,2020-05-28
227.50400000000002,Belagavi,2020-05-29
223.574,Belagavi,2020-05-30
220.049,Belagavi,2020-05-31
216.90599999999998,Belagavi,2020-06-01
214.113,Belagavi,2020-06-02
211.636,Belagavi,2020-06-03
209.44400000000002,Belagavi,2020-06-04
207.505,Belagavi,2020-06-05
205.791,Belagavi,2020-06-06
204.27700000000002,Belagavi,2020-06-07
202.938,Belagavi,2020-06-08
201.75599999999997,Belagavi,2020-06-09
201.515,Belagavi,2020-06-10
202.58,Belagavi,2020-06-11
204.56099999999998,Belagavi,2020-06-12
207.264,Belagavi,2020-06-13
210.612,Belagavi,2020-06-14
214.602,Belagavi,2020-06-15
219.274,Belagavi,2020-06-16
224.696,Belagavi,2020-06-17
230.96099999999998,Belagavi,2020-06-18
238.18599999999998,Belagavi,2020-06-19
246.50799999999998,Belagavi,2020-06-20
256.091,Belagavi,2020-06-21
267.121,Belagavi,2020-06-22
279.816,Belagavi,2020-06-23
294.426,Belagavi,2020-06-24
311.241,Belagavi,2020-06-25
330.591,Belagavi,2020-06-26
352.86,Belagavi,2020-06-27
378.48699999999997,Belagavi,2020-06-28
407.978,Belagavi,2020-06-29
441.917,Belagavi,2020-06-30
480.974,Belagavi,2020-07-01
525.9209999999998,Belagavi,2020-07-02
577.645,Belagavi,2020-07-03
637.168,Belagavi,2020-07-04
705.6669999999997,Belagavi,2020-07-05
784.493,Belagavi,2020-07-06
875.204,Belagavi,2020-07-07
979.591,Belagavi,2020-07-08
1099.71,Belagavi,2020-07-09
1237.95,Belagavi,2020-07-10
1397.01,Belagavi,2020-07-11
1580.06,Belagavi,2020-07-12
1790.68,Belagavi,2020-07-13
2033.05,Belagavi,2020-07-14
2311.93,Belagavi,2020-07-15
2632.83,Belagavi,2020-07-16
3001.74,Belagavi,2020-07-17
3425.67,Belagavi,2020-07-18
3913.0,Belagavi,2020-07-19
4363.44,Belagavi,2020-07-20
4716.94,Belagavi,2020-07-21
5017.2,Belagavi,2020-07-22
5288.86,Belagavi,2020-07-23
5545.83,Belagavi,2020-07-24
5795.95,Belagavi,2020-07-25
6043.66,Belagavi,2020-07-26
6291.48,Belagavi,2020-07-27
6540.84,Belagavi,2020-07-28
6792.59,Belagavi,2020-07-29
7047.21,Belagavi,2020-07-30
7304.98,Belagavi,2020-07-31
7566.11,Belagavi,2020-08-01
7830.72,Belagavi,2020-08-02
8098.89,Belagavi,2020-08-03
8370.71,Belagavi,2020-08-04
8646.23,Belagavi,2020-08-05
8925.52,Belagavi,2020-08-06
9208.63,Belagavi,2020-08-07
9495.61,Belagavi,2020-08-08
9786.51,Belagavi,2020-08-09
9965.16,Belagavi,2020-08-10
10105.5,Belagavi,2020-08-11
10304.0,Belagavi,2020-08-12
10519.7,Belagavi,2020-08-13
10726.4,Belagavi,2020-08-14
10943.8,Belagavi,2020-08-15
11189.9,Belagavi,2020-08-16
11456.0,Belagavi,2020-08-17
11737.7,Belagavi,2020-08-18
12032.3,Belagavi,2020-08-19
12338.7,Belagavi,2020-08-20
12656.2,Belagavi,2020-08-21
12932.5,Belagavi,2020-08-22
13143.9,Belagavi,2020-08-23
13383.3,Belagavi,2020-08-24
13684.8,Belagavi,2020-08-25
14014.2,Belagavi,2020-08-26
14353.9,Belagavi,2020-08-27
14695.0,Belagavi,2020-08-28
15033.0,Belagavi,2020-08-29
15365.6,Belagavi,2020-08-30
15691.8,Belagavi,2020-08-31
16011.2,Belagavi,2020-09-01
16323.4,Belagavi,2020-09-02
16628.7,Belagavi,2020-09-03
16890.2,Belagavi,2020-09-04
17096.1,Belagavi,2020-09-05
17269.9,Belagavi,2020-09-06
17424.7,Belagavi,2020-09-07
17567.7,Belagavi,2020-09-08
17702.7,Belagavi,2020-09-09
17832.2,Belagavi,2020-09-10
17957.3,Belagavi,2020-09-11
18078.7,Belagavi,2020-09-12
18196.9,Belagavi,2020-09-13
18312.2,Belagavi,2020-09-14
18424.7,Belagavi,2020-09-15
18534.6,Belagavi,2020-09-16
18641.9,Belagavi,2020-09-17
18746.6,Belagavi,2020-09-18
18849.0,Belagavi,2020-09-19
18986.4,Belagavi,2020-09-20
19217.7,Belagavi,2020-09-21
19545.5,Belagavi,2020-09-22
19939.1,Belagavi,2020-09-23
20384.7,Belagavi,2020-09-24
20876.7,Belagavi,2020-09-25
21414.1,Belagavi,2020-09-26
21864.6,Belagavi,2020-09-27
22169.2,Belagavi,2020-09-28
22392.9,Belagavi,2020-09-29
22569.5,Belagavi,2020-09-30
22716.3,Belagavi,2020-10-01
22842.7,Belagavi,2020-10-02
22954.0,Belagavi,2020-10-03
23053.1,Belagavi,2020-10-04
23142.2,Belagavi,2020-10-05
23222.4,Belagavi,2020-10-06
23360.6,Belagavi,2020-10-07
23420.1,Belagavi,2020-10-08
23474.0,Belagavi,2020-10-09
23522.8,Belagavi,2020-10-10
23567.0,Belagavi,2020-10-11
23607.1,Belagavi,2020-10-12
23643.4,Belagavi,2020-10-13
23676.4,Belagavi,2020-10-14
23706.2,Belagavi,2020-10-15
23733.3,Belagavi,2020-10-16
23757.8,Belagavi,2020-10-17
23780.0,Belagavi,2020-10-18
23800.2,Belagavi,2020-10-19
23818.4,Belagavi,2020-10-20
23835.0,Belagavi,2020-10-21
23850.0,Belagavi,2020-10-22
23863.6,Belagavi,2020-10-23
23875.9,Belagavi,2020-10-24
23887.1,Belagavi,2020-10-25
23897.2,Belagavi,2020-10-26
23906.4,Belagavi,2020-10-27
23914.8,Belagavi,2020-10-28
23922.3,Belagavi,2020-10-29
23929.1,Belagavi,2020-10-30
23935.3,Belagavi,2020-10-31
54.2564,Bengaluru Rural,2020-05-30
55.0753,Bengaluru Rural,2020-05-31
55.9026,Bengaluru Rural,2020-06-01
57.6996,Bengaluru Rural,2020-06-02
61.0423,Bengaluru Rural,2020-06-03
65.5848,Bengaluru Rural,2020-06-04
71.1606,Bengaluru Rural,2020-06-05
77.7136,Bengaluru Rural,2020-06-06
85.2579,Bengaluru Rural,2020-06-07
93.8545,Bengaluru Rural,2020-06-08
103.59899999999999,Bengaluru Rural,2020-06-09
114.616,Bengaluru Rural,2020-06-10
127.053,Bengaluru Rural,2020-06-11
141.084,Bengaluru Rural,2020-06-12
156.906,Bengaluru Rural,2020-06-13
174.74400000000003,Bengaluru Rural,2020-06-14
194.854,Bengaluru Rural,2020-06-15
217.524,Bengaluru Rural,2020-06-16
243.077,Bengaluru Rural,2020-06-17
271.882,Bengaluru Rural,2020-06-18
304.35,Bengaluru Rural,2020-06-19
340.9480000000001,Bengaluru Rural,2020-06-20
375.459,Bengaluru Rural,2020-06-21
404.165,Bengaluru Rural,2020-06-22
429.83,Bengaluru Rural,2020-06-23
454.096,Bengaluru Rural,2020-06-24
477.945,Bengaluru Rural,2020-06-25
501.972,Bengaluru Rural,2020-06-26
526.547,Bengaluru Rural,2020-06-27
551.906,Bengaluru Rural,2020-06-28
578.2090000000002,Bengaluru Rural,2020-06-29
615.328,Bengaluru Rural,2020-06-30
669.57,Bengaluru Rural,2020-07-01
737.948,Bengaluru Rural,2020-07-02
819.212,Bengaluru Rural,2020-07-03
911.6139999999999,Bengaluru Rural,2020-07-04
1014.8,Bengaluru Rural,2020-07-05
1130.44,Bengaluru Rural,2020-07-06
1260.29,Bengaluru Rural,2020-07-07
1406.24,Bengaluru Rural,2020-07-08
1570.38,Bengaluru Rural,2020-07-09
1755.02,Bengaluru Rural,2020-07-10
1962.74,Bengaluru Rural,2020-07-11
2137.77,Bengaluru Rural,2020-07-12
2249.01,Bengaluru Rural,2020-07-13
2334.68,Bengaluru Rural,2020-07-14
2415.52,Bengaluru Rural,2020-07-15
2493.8,Bengaluru Rural,2020-07-16
2570.84,Bengaluru Rural,2020-07-17
2647.39,Bengaluru Rural,2020-07-18
2723.9,Bengaluru Rural,2020-07-19
2800.63,Bengaluru Rural,2020-07-20
2877.72,Bengaluru Rural,2020-07-21
2955.27,Bengaluru Rural,2020-07-22
3036.83,Bengaluru Rural,2020-07-23
3123.83,Bengaluru Rural,2020-07-24
3214.26,Bengaluru Rural,2020-07-25
3253.84,Bengaluru Rural,2020-07-26
3280.29,Bengaluru Rural,2020-07-27
3340.55,Bengaluru Rural,2020-07-28
3414.14,Bengaluru Rural,2020-07-29
3490.9,Bengaluru Rural,2020-07-30
3565.94,Bengaluru Rural,2020-07-31
3637.04,Bengaluru Rural,2020-08-01
3703.32,Bengaluru Rural,2020-08-02
3764.58,Bengaluru Rural,2020-08-03
3820.92,Bengaluru Rural,2020-08-04
3872.61,Bengaluru Rural,2020-08-05
3919.96,Bengaluru Rural,2020-08-06
3963.3,Bengaluru Rural,2020-08-07
4002.95,Bengaluru Rural,2020-08-08
4060.36,Bengaluru Rural,2020-08-09
4144.68,Bengaluru Rural,2020-08-10
4245.2,Bengaluru Rural,2020-08-11
4356.53,Bengaluru Rural,2020-08-12
4476.03,Bengaluru Rural,2020-08-13
4602.44,Bengaluru Rural,2020-08-14
4735.25,Bengaluru Rural,2020-08-15
4874.32,Bengaluru Rural,2020-08-16
5019.7,Bengaluru Rural,2020-08-17
5171.54,Bengaluru Rural,2020-08-18
5330.07,Bengaluru Rural,2020-08-19
5465.32,Bengaluru Rural,2020-08-20
5562.96,Bengaluru Rural,2020-08-21
5638.75,Bengaluru Rural,2020-08-22
5721.79,Bengaluru Rural,2020-08-23
5826.48,Bengaluru Rural,2020-08-24
5945.81,Bengaluru Rural,2020-08-25
6075.96,Bengaluru Rural,2020-08-26
6209.31,Bengaluru Rural,2020-08-27
6341.84,Bengaluru Rural,2020-08-28
6475.51,Bengaluru Rural,2020-08-29
6611.47,Bengaluru Rural,2020-08-30
6750.4,Bengaluru Rural,2020-08-31
6904.0,Bengaluru Rural,2020-09-01
7078.75,Bengaluru Rural,2020-09-02
7233.83,Bengaluru Rural,2020-09-03
7349.54,Bengaluru Rural,2020-09-04
7442.54,Bengaluru Rural,2020-09-05
7564.64,Bengaluru Rural,2020-09-06
7742.68,Bengaluru Rural,2020-09-07
7937.13,Bengaluru Rural,2020-09-08
8126.15,Bengaluru Rural,2020-09-09
8314.41,Bengaluru Rural,2020-09-10
8504.59,Bengaluru Rural,2020-09-11
8682.06,Bengaluru Rural,2020-09-12
8857.6,Bengaluru Rural,2020-09-13
9045.71,Bengaluru Rural,2020-09-14
9240.33,Bengaluru Rural,2020-09-15
9438.2,Bengaluru Rural,2020-09-16
9637.58,Bengaluru Rural,2020-09-17
9837.53,Bengaluru Rural,2020-09-18
10061.9,Bengaluru Rural,2020-09-19
10322.9,Bengaluru Rural,2020-09-20
10609.5,Bengaluru Rural,2020-09-21
10922.1,Bengaluru Rural,2020-09-22
11194.2,Bengaluru Rural,2020-09-23
11392.3,Bengaluru Rural,2020-09-24
11547.9,Bengaluru Rural,2020-09-25
11678.1,Bengaluru Rural,2020-09-26
11847.7,Bengaluru Rural,2020-09-27
12086.9,Bengaluru Rural,2020-09-28
12336.1,Bengaluru Rural,2020-09-29
12567.5,Bengaluru Rural,2020-09-30
12793.4,Bengaluru Rural,2020-10-01
13021.2,Bengaluru Rural,2020-10-02
13255.2,Bengaluru Rural,2020-10-03
13498.4,Bengaluru Rural,2020-10-04
13752.6,Bengaluru Rural,2020-10-05
14019.1,Bengaluru Rural,2020-10-06
14594.0,Bengaluru Rural,2020-10-07
14904.1,Bengaluru Rural,2020-10-08
15230.7,Bengaluru Rural,2020-10-09
15574.5,Bengaluru Rural,2020-10-10
15936.5,Bengaluru Rural,2020-10-11
16317.7,Bengaluru Rural,2020-10-12
16719.1,Bengaluru Rural,2020-10-13
17141.7,Bengaluru Rural,2020-10-14
17586.7,Bengaluru Rural,2020-10-15
18055.1,Bengaluru Rural,2020-10-16
18548.3,Bengaluru Rural,2020-10-17
19067.4,Bengaluru Rural,2020-10-18
19613.8,Bengaluru Rural,2020-10-19
20188.9,Bengaluru Rural,2020-10-20
20794.2,Bengaluru Rural,2020-10-21
21431.1,Bengaluru Rural,2020-10-22
22101.3,Bengaluru Rural,2020-10-23
22806.5,Bengaluru Rural,2020-10-24
23548.4,Bengaluru Rural,2020-10-25
24328.9,Bengaluru Rural,2020-10-26
25149.8,Bengaluru Rural,2020-10-27
26013.3,Bengaluru Rural,2020-10-28
26921.3,Bengaluru Rural,2020-10-29
27876.1,Bengaluru Rural,2020-10-30
28879.9,Bengaluru Rural,2020-10-31
105.68,Bengaluru Urban,2020-03-22
108.399,Bengaluru Urban,2020-03-23
111.244,Bengaluru Urban,2020-03-24
114.18,Bengaluru Urban,2020-03-25
117.189,Bengaluru Urban,2020-03-26
120.26,Bengaluru Urban,2020-03-27
123.38600000000001,Bengaluru Urban,2020-03-28
126.564,Bengaluru Urban,2020-03-29
