Predicted Infected,District,Date
4264.28,Chikkaballapura,2020-08-17
4356.74,Chikkaballapura,2020-08-18
4451.94,Chikkaballapura,2020-08-19
4549.76,Chikkaballapura,2020-08-20
4649.52,Chikkaballapura,2020-08-21
4751.17,Chikkaballapura,2020-08-22
4855.39,Chikkaballapura,2020-08-23
4962.68,Chikkaballapura,2020-08-24
5073.45,Chikkaballapura,2020-08-25
5180.11,Chikkaballapura,2020-08-26
5277.38,Chikkaballapura,2020-08-27
5367.91,Chikkaballapura,2020-08-28
5453.51,Chikkaballapura,2020-08-29
5535.41,Chikkaballapura,2020-08-30
5616.8,Chikkaballapura,2020-08-31
5699.83,Chikkaballapura,2020-09-01
5784.02,Chikkaballapura,2020-09-02
5869.05,Chikkaballapura,2020-09-03
5954.71,Chikkaballapura,2020-09-04
6040.85,Chikkaballapura,2020-09-05
6127.37,Chikkaballapura,2020-09-06
6214.17,Chikkaballapura,2020-09-07
6301.19,Chikkaballapura,2020-09-08
6388.39,Chikkaballapura,2020-09-09
6475.78,Chikkaballapura,2020-09-10
6563.34,Chikkaballapura,2020-09-11
6651.05,Chikkaballapura,2020-09-12
6736.43,Chikkaballapura,2020-09-13
6818.46,Chikkaballapura,2020-09-14
6898.93,Chikkaballapura,2020-09-15
6992.51,Chikkaballapura,2020-09-16
7112.05,Chikkaballapura,2020-09-17
7257.42,Chikkaballapura,2020-09-18
7408.84,Chikkaballapura,2020-09-19
7549.87,Chikkaballapura,2020-09-20
7684.42,Chikkaballapura,2020-09-21
7815.46,Chikkaballapura,2020-09-22
7945.26,Chikkaballapura,2020-09-23
8075.52,Chikkaballapura,2020-09-24
8207.58,Chikkaballapura,2020-09-25
8342.51,Chikkaballapura,2020-09-26
8482.86,Chikkaballapura,2020-09-27
8626.08,Chikkaballapura,2020-09-28
8767.51,Chikkaballapura,2020-09-29
8904.47,Chikkaballapura,2020-09-30
9035.46,Chikkaballapura,2020-10-01
9153.97,Chikkaballapura,2020-10-02
9270.77,Chikkaballapura,2020-10-03
9397.21,Chikkaballapura,2020-10-04
9529.72,Chikkaballapura,2020-10-05
9665.91,Chikkaballapura,2020-10-06
9811.43,Chikkaballapura,2020-10-07
9968.46,Chikkaballapura,2020-10-08
10132.3,Chikkaballapura,2020-10-09
10293.4,Chikkaballapura,2020-10-10
10446.8,Chikkaballapura,2020-10-11
10594.7,Chikkaballapura,2020-10-12
10738.8,Chikkaballapura,2020-10-13
10880.1,Chikkaballapura,2020-10-14
11019.1,Chikkaballapura,2020-10-15
11124.7,Chikkaballapura,2020-10-16
11202.5,Chikkaballapura,2020-10-17
11275.4,Chikkaballapura,2020-10-18
11341.0,Chikkaballapura,2020-10-19
11398.5,Chikkaballapura,2020-10-20
11448.1,Chikkaballapura,2020-10-21
11488.3,Chikkaballapura,2020-10-22
11519.6,Chikkaballapura,2020-10-23
11544.3,Chikkaballapura,2020-10-24
11564.2,Chikkaballapura,2020-10-25
11580.4,Chikkaballapura,2020-10-26
11596.1,Chikkaballapura,2020-10-27
11612.7,Chikkaballapura,2020-10-28
11629.3,Chikkaballapura,2020-10-29
11645.3,Chikkaballapura,2020-10-30
11660.4,Chikkaballapura,2020-10-31
11675.4,Chikkaballapura,2020-11-01
11691.1,Chikkaballapura,2020-11-02
11707.3,Chikkaballapura,2020-11-03
11724.2,Chikkaballapura,2020-11-04
11741.7,Chikkaballapura,2020-11-05
11758.1,Chikkaballapura,2020-11-06
11772.1,Chikkaballapura,2020-11-07
11784.4,Chikkaballapura,2020-11-08
11795.4,Chikkaballapura,2020-11-09
11805.4,Chikkaballapura,2020-11-10
11814.7,Chikkaballapura,2020-11-11
11823.4,Chikkaballapura,2020-11-12
11831.6,Chikkaballapura,2020-11-13
11839.3,Chikkaballapura,2020-11-14
11853.5,Chikkaballapura,2020-11-15
11860.1,Chikkaballapura,2020-11-16
11866.3,Chikkaballapura,2020-11-17
11872.3,Chikkaballapura,2020-11-18
11878.1,Chikkaballapura,2020-11-19
11883.5,Chikkaballapura,2020-11-20
11888.7,Chikkaballapura,2020-11-21
11893.7,Chikkaballapura,2020-11-22
11898.5,Chikkaballapura,2020-11-23
11903.0,Chikkaballapura,2020-11-24
11907.4,Chikkaballapura,2020-11-25
11911.5,Chikkaballapura,2020-11-26
11915.5,Chikkaballapura,2020-11-27
11919.3,Chikkaballapura,2020-11-28
11923.0,Chikkaballapura,2020-11-29
11926.4,Chikkaballapura,2020-11-30
11929.7,Chikkaballapura,2020-12-01
11932.9,Chikkaballapura,2020-12-02
11936.0,Chikkaballapura,2020-12-03
11938.9,Chikkaballapura,2020-12-04
11941.6,Chikkaballapura,2020-12-05
11944.3,Chikkaballapura,2020-12-06
11946.8,Chikkaballapura,2020-12-07
11949.2,Chikkaballapura,2020-12-08
11951.5,Chikkaballapura,2020-12-09
11953.7,Chikkaballapura,2020-12-10
11955.9,Chikkaballapura,2020-12-11
11957.9,Chikkaballapura,2020-12-12
11959.8,Chikkaballapura,2020-12-13
11961.7,Chikkaballapura,2020-12-14
11963.4,Chikkaballapura,2020-12-15
53.3735,Chikkamagaluru,2020-05-28
53.7284,Chikkamagaluru,2020-05-29
54.1864,Chikkamagaluru,2020-05-30
54.7305,Chikkamagaluru,2020-05-31
55.3466,Chikkamagaluru,2020-06-01
55.8765,Chikkamagaluru,2020-06-02
56.2136,Chikkamagaluru,2020-06-03
56.4082,Chikkamagaluru,2020-06-04
56.498999999999995,Chikkamagaluru,2020-06-05
56.5157,Chikkamagaluru,2020-06-06
56.6391,Chikkamagaluru,2020-06-07
57.0585,Chikkamagaluru,2020-06-08
57.8325,Chikkamagaluru,2020-06-09
59.047,Chikkamagaluru,2020-06-10
60.8238,Chikkamagaluru,2020-06-11
63.3314,Chikkamagaluru,2020-06-12
66.8006,Chikkamagaluru,2020-06-13
70.8376,Chikkamagaluru,2020-06-14
74.888,Chikkamagaluru,2020-06-15
78.9774,Chikkamagaluru,2020-06-16
83.1286,Chikkamagaluru,2020-06-17
87.3613,Chikkamagaluru,2020-06-18
91.6932,Chikkamagaluru,2020-06-19
96.0258,Chikkamagaluru,2020-06-20
100.14200000000001,Chikkamagaluru,2020-06-21
103.954,Chikkamagaluru,2020-06-22
107.5,Chikkamagaluru,2020-06-23
110.81,Chikkamagaluru,2020-06-24
114.285,Chikkamagaluru,2020-06-25
118.31,Chikkamagaluru,2020-06-26
122.90899999999999,Chikkamagaluru,2020-06-27
128.114,Chikkamagaluru,2020-06-28
133.967,Chikkamagaluru,2020-06-29
140.145,Chikkamagaluru,2020-06-30
146.31799999999996,Chikkamagaluru,2020-07-01
152.505,Chikkamagaluru,2020-07-02
158.72299999999996,Chikkamagaluru,2020-07-03
164.986,Chikkamagaluru,2020-07-04
171.30599999999995,Chikkamagaluru,2020-07-05
178.80900000000003,Chikkamagaluru,2020-07-06
188.886,Chikkamagaluru,2020-07-07
202.076,Chikkamagaluru,2020-07-08
219.076,Chikkamagaluru,2020-07-09
240.773,Chikkamagaluru,2020-07-10
268.29400000000004,Chikkamagaluru,2020-07-11
303.06,Chikkamagaluru,2020-07-12
346.865,Chikkamagaluru,2020-07-13
392.898,Chikkamagaluru,2020-07-14
433.675,Chikkamagaluru,2020-07-15
469.347,Chikkamagaluru,2020-07-16
504.935,Chikkamagaluru,2020-07-17
545.93,Chikkamagaluru,2020-07-18
592.972,Chikkamagaluru,2020-07-19
646.79,Chikkamagaluru,2020-07-20
708.293,Chikkamagaluru,2020-07-21
778.5219999999997,Chikkamagaluru,2020-07-22
858.66,Chikkamagaluru,2020-07-23
944.921,Chikkamagaluru,2020-07-24
1033.02,Chikkamagaluru,2020-07-25
1123.45,Chikkamagaluru,2020-07-26
1216.65,Chikkamagaluru,2020-07-27
1313.03,Chikkamagaluru,2020-07-28
1412.97,Chikkamagaluru,2020-07-29
1516.85,Chikkamagaluru,2020-07-30
1625.06,Chikkamagaluru,2020-07-31
1737.98,Chikkamagaluru,2020-08-01
1842.2,Chikkamagaluru,2020-08-02
1927.26,Chikkamagaluru,2020-08-03
1991.57,Chikkamagaluru,2020-08-04
2045.19,Chikkamagaluru,2020-08-05
2099.85,Chikkamagaluru,2020-08-06
2155.41,Chikkamagaluru,2020-08-07
2211.69,Chikkamagaluru,2020-08-08
2270.44,Chikkamagaluru,2020-08-09
2333.48,Chikkamagaluru,2020-08-10
2400.76,Chikkamagaluru,2020-08-11
2472.13,Chikkamagaluru,2020-08-12
2547.37,Chikkamagaluru,2020-08-13
2626.28,Chikkamagaluru,2020-08-14
2708.81,Chikkamagaluru,2020-08-15
2794.93,Chikkamagaluru,2020-08-16
2884.6,Chikkamagaluru,2020-08-17
2977.82,Chikkamagaluru,2020-08-18
3074.68,Chikkamagaluru,2020-08-19
3175.2,Chikkamagaluru,2020-08-20
3279.26,Chikkamagaluru,2020-08-21
3386.87,Chikkamagaluru,2020-08-22
3498.13,Chikkamagaluru,2020-08-23
3613.13,Chikkamagaluru,2020-08-24
3731.97,Chikkamagaluru,2020-08-25
3854.74,Chikkamagaluru,2020-08-26
3981.56,Chikkamagaluru,2020-08-27
4112.51,Chikkamagaluru,2020-08-28
4248.39,Chikkamagaluru,2020-08-29
4382.11,Chikkamagaluru,2020-08-30
4506.81,Chikkamagaluru,2020-08-31
4623.49,Chikkamagaluru,2020-09-01
4733.03,Chikkamagaluru,2020-09-02
4836.16,Chikkamagaluru,2020-09-03
4945.49,Chikkamagaluru,2020-09-04
5068.58,Chikkamagaluru,2020-09-05
5201.71,Chikkamagaluru,2020-09-06
5345.79,Chikkamagaluru,2020-09-07
5485.46,Chikkamagaluru,2020-09-08
5613.16,Chikkamagaluru,2020-09-09
5736.35,Chikkamagaluru,2020-09-10
5855.25,Chikkamagaluru,2020-09-11
5970.05,Chikkamagaluru,2020-09-12
6080.95,Chikkamagaluru,2020-09-13
6188.1,Chikkamagaluru,2020-09-14
6291.66,Chikkamagaluru,2020-09-15
6389.94,Chikkamagaluru,2020-09-16
6490.79,Chikkamagaluru,2020-09-17
6603.23,Chikkamagaluru,2020-09-18
6727.14,Chikkamagaluru,2020-09-19
6862.5,Chikkamagaluru,2020-09-20
7009.37,Chikkamagaluru,2020-09-21
7161.68,Chikkamagaluru,2020-09-22
7313.6,Chikkamagaluru,2020-09-23
7465.4,Chikkamagaluru,2020-09-24
7617.34,Chikkamagaluru,2020-09-25
7769.63,Chikkamagaluru,2020-09-26
7922.45,Chikkamagaluru,2020-09-27
8077.1,Chikkamagaluru,2020-09-28
8234.14,Chikkamagaluru,2020-09-29
8392.77,Chikkamagaluru,2020-09-30
8552.45,Chikkamagaluru,2020-10-01
8712.72,Chikkamagaluru,2020-10-02
8873.17,Chikkamagaluru,2020-10-03
9033.46,Chikkamagaluru,2020-10-04
9193.25,Chikkamagaluru,2020-10-05
9349.4,Chikkamagaluru,2020-10-06
9499.29,Chikkamagaluru,2020-10-07
9643.24,Chikkamagaluru,2020-10-08
9781.53,Chikkamagaluru,2020-10-09
9914.44,Chikkamagaluru,2020-10-10
10041.2,Chikkamagaluru,2020-10-11
10161.3,Chikkamagaluru,2020-10-12
10275.2,Chikkamagaluru,2020-10-13
10383.3,Chikkamagaluru,2020-10-14
10486.0,Chikkamagaluru,2020-10-15
10583.7,Chikkamagaluru,2020-10-16
10676.5,Chikkamagaluru,2020-10-17
10768.8,Chikkamagaluru,2020-10-18
10863.1,Chikkamagaluru,2020-10-19
10955.3,Chikkamagaluru,2020-10-20
11042.7,Chikkamagaluru,2020-10-21
11125.8,Chikkamagaluru,2020-10-22
11204.9,Chikkamagaluru,2020-10-23
11280.5,Chikkamagaluru,2020-10-24
11352.9,Chikkamagaluru,2020-10-25
11422.3,Chikkamagaluru,2020-10-26
11488.9,Chikkamagaluru,2020-10-27
11553.0,Chikkamagaluru,2020-10-28
11614.7,Chikkamagaluru,2020-10-29
11674.1,Chikkamagaluru,2020-10-30
11731.4,Chikkamagaluru,2020-10-31
11786.6,Chikkamagaluru,2020-11-01
11841.8,Chikkamagaluru,2020-11-02
11898.6,Chikkamagaluru,2020-11-03
11957.0,Chikkamagaluru,2020-11-04
12013.2,Chikkamagaluru,2020-11-05
12064.3,Chikkamagaluru,2020-11-06
12110.7,Chikkamagaluru,2020-11-07
12153.1,Chikkamagaluru,2020-11-08
12191.7,Chikkamagaluru,2020-11-09
12226.5,Chikkamagaluru,2020-11-10
12257.7,Chikkamagaluru,2020-11-11
12285.6,Chikkamagaluru,2020-11-12
12310.5,Chikkamagaluru,2020-11-13
12332.7,Chikkamagaluru,2020-11-14
12369.9,Chikkamagaluru,2020-11-15
12385.4,Chikkamagaluru,2020-11-16
12399.1,Chikkamagaluru,2020-11-17
12411.3,Chikkamagaluru,2020-11-18
12422.0,Chikkamagaluru,2020-11-19
12431.5,Chikkamagaluru,2020-11-20
12439.8,Chikkamagaluru,2020-11-21
12447.2,Chikkamagaluru,2020-11-22
12453.8,Chikkamagaluru,2020-11-23
12459.5,Chikkamagaluru,2020-11-24
12464.6,Chikkamagaluru,2020-11-25
12469.1,Chikkamagaluru,2020-11-26
12473.0,Chikkamagaluru,2020-11-27
12476.5,Chikkamagaluru,2020-11-28
12479.5,Chikkamagaluru,2020-11-29
12482.3,Chikkamagaluru,2020-11-30
12484.6,Chikkamagaluru,2020-12-01
12486.7,Chikkamagaluru,2020-12-02
12488.6,Chikkamagaluru,2020-12-03
12490.2,Chikkamagaluru,2020-12-04
12491.6,Chikkamagaluru,2020-12-05
12492.9,Chikkamagaluru,2020-12-06
12494.0,Chikkamagaluru,2020-12-07
12495.0,Chikkamagaluru,2020-12-08
12495.9,Chikkamagaluru,2020-12-09
12496.6,Chikkamagaluru,2020-12-10
12497.3,Chikkamagaluru,2020-12-11
12497.9,Chikkamagaluru,2020-12-12
12498.4,Chikkamagaluru,2020-12-13
12498.9,Chikkamagaluru,2020-12-14
12499.3,Chikkamagaluru,2020-12-15
60.7297,Chitradurga,2020-05-26
59.6039,Chitradurga,2020-05-27
58.5024,Chitradurga,2020-05-28
57.4644,Chitradurga,2020-05-29
56.5085,Chitradurga,2020-05-30
55.6406,Chitradurga,2020-05-31
54.86,Chitradurga,2020-06-01
54.1623,Chitradurga,2020-06-02
53.5414,Chitradurga,2020-06-03
52.9902,Chitradurga,2020-06-04
52.501999999999995,Chitradurga,2020-06-05
52.0702,Chitradurga,2020-06-06
51.6885,Chitradurga,2020-06-07
51.3514,Chitradurga,2020-06-08
51.0537,Chitradurga,2020-06-09
50.7911,Chitradurga,2020-06-10
50.5593,Chitradurga,2020-06-11
50.3548,Chitradurga,2020-06-12
50.3105,Chitradurga,2020-06-13
50.507,Chitradurga,2020-06-14
50.8965,Chitradurga,2020-06-15
51.4592,Chitradurga,2020-06-16
52.1944,Chitradurga,2020-06-17
53.1154,Chitradurga,2020-06-18
54.2469,Chitradurga,2020-06-19
55.6239,Chitradurga,2020-06-20
57.2918,Chitradurga,2020-06-21
59.3073,Chitradurga,2020-06-22
61.7401,Chitradurga,2020-06-23
64.6747,Chitradurga,2020-06-24
68.2135,Chitradurga,2020-06-25
72.4803,Chitradurga,2020-06-26
77.6244,Chitradurga,2020-06-27
83.3874,Chitradurga,2020-06-28
89.57,Chitradurga,2020-06-29
96.3819,Chitradurga,2020-06-30
104.00299999999999,Chitradurga,2020-07-01
112.603,Chitradurga,2020-07-02
122.353,Chitradurga,2020-07-03
133.434,Chitradurga,2020-07-04
146.047,Chitradurga,2020-07-05
160.41299999999995,Chitradurga,2020-07-06
176.78099999999995,Chitradurga,2020-07-07
195.43599999999998,Chitradurga,2020-07-08
216.699,Chitradurga,2020-07-09
240.93599999999998,Chitradurga,2020-07-10
269.877,Chitradurga,2020-07-11
305.195,Chitradurga,2020-07-12
342.5019999999999,Chitradurga,2020-07-13
378.55800000000005,Chitradurga,2020-07-14
414.88800000000003,Chitradurga,2020-07-15
452.506,Chitradurga,2020-07-16
492.11699999999996,Chitradurga,2020-07-17
540.418,Chitradurga,2020-07-18
602.842,Chitradurga,2020-07-19
679.171,Chitradurga,2020-07-20
751.2560000000003,Chitradurga,2020-07-21
807.059,Chitradurga,2020-07-22
852.936,Chitradurga,2020-07-23
892.768,Chitradurga,2020-07-24
928.923,Chitradurga,2020-07-25
962.85,Chitradurga,2020-07-26
995.431,Chitradurga,2020-07-27
1040.52,Chitradurga,2020-07-28
1107.12,Chitradurga,2020-07-29
1191.21,Chitradurga,2020-07-30
1290.85,Chitradurga,2020-07-31
1381.18,Chitradurga,2020-08-01
1447.28,Chitradurga,2020-08-02
1498.38,Chitradurga,2020-08-03
1540.11,Chitradurga,2020-08-04
1575.92,Chitradurga,2020-08-05
1617.36,Chitradurga,2020-08-06
1669.24,Chitradurga,2020-08-07
1726.54,Chitradurga,2020-08-08
1786.43,Chitradurga,2020-08-09
1847.26,Chitradurga,2020-08-10
1908.13,Chitradurga,2020-08-11
1986.72,Chitradurga,2020-08-12
2086.98,Chitradurga,2020-08-13
2169.94,Chitradurga,2020-08-14
2223.7,Chitradurga,2020-08-15
2277.54,Chitradurga,2020-08-16
2344.81,Chitradurga,2020-08-17
2423.12,Chitradurga,2020-08-18
2525.34,Chitradurga,2020-08-19
2662.52,Chitradurga,2020-08-20
2833.37,Chitradurga,2020-08-21
3039.09,Chitradurga,2020-08-22
3243.32,Chitradurga,2020-08-23
3420.49,Chitradurga,2020-08-24
3583.07,Chitradurga,2020-08-25
3738.76,Chitradurga,2020-08-26
3892.39,Chitradurga,2020-08-27
4017.1,Chitradurga,2020-08-28
4100.51,Chitradurga,2020-08-29
4158.97,Chitradurga,2020-08-30
4202.12,Chitradurga,2020-08-31
4235.63,Chitradurga,2020-09-01
4265.14,Chitradurga,2020-09-02
4336.75,Chitradurga,2020-09-03
4474.25,Chitradurga,2020-09-04
4637.69,Chitradurga,2020-09-05
4805.45,Chitradurga,2020-09-06
4982.46,Chitradurga,2020-09-07
5172.5,Chitradurga,2020-09-08
5354.48,Chitradurga,2020-09-09
5513.49,Chitradurga,2020-09-10
5657.54,Chitradurga,2020-09-11
5791.33,Chitradurga,2020-09-12
5917.63,Chitradurga,2020-09-13
6038.11,Chitradurga,2020-09-14
6153.76,Chitradurga,2020-09-15
6282.52,Chitradurga,2020-09-16
6433.63,Chitradurga,2020-09-17
6599.14,Chitradurga,2020-09-18
6774.45,Chitradurga,2020-09-19
6956.94,Chitradurga,2020-09-20
7145.09,Chitradurga,2020-09-21
7338.07,Chitradurga,2020-09-22
7535.4,Chitradurga,2020-09-23
7736.84,Chitradurga,2020-09-24
7942.29,Chitradurga,2020-09-25
8151.7,Chitradurga,2020-09-26
8365.08,Chitradurga,2020-09-27
8582.47,Chitradurga,2020-09-28
8795.39,Chitradurga,2020-09-29
8970.05,Chitradurga,2020-09-30
9097.36,Chitradurga,2020-10-01
9195.48,Chitradurga,2020-10-02
9317.39,Chitradurga,2020-10-03
9478.3,Chitradurga,2020-10-04
9652.18,Chitradurga,2020-10-05
9796.91,Chitradurga,2020-10-06
9897.87,Chitradurga,2020-10-07
9972.28,Chitradurga,2020-10-08
10030.3,Chitradurga,2020-10-09
10100.3,Chitradurga,2020-10-10
10191.0,Chitradurga,2020-10-11
10288.7,Chitradurga,2020-10-12
10395.9,Chitradurga,2020-10-13
10500.5,Chitradurga,2020-10-14
10592.3,Chitradurga,2020-10-15
10676.1,Chitradurga,2020-10-16
10755.0,Chitradurga,2020-10-17
10830.4,Chitradurga,2020-10-18
10903.5,Chitradurga,2020-10-19
10974.7,Chitradurga,2020-10-20
11044.3,Chitradurga,2020-10-21
11123.9,Chitradurga,2020-10-22
11214.8,Chitradurga,2020-10-23
11293.6,Chitradurga,2020-10-24
11351.9,Chitradurga,2020-10-25
11397.6,Chitradurga,2020-10-26
11435.4,Chitradurga,2020-10-27
11482.6,Chitradurga,2020-10-28
11549.0,Chitradurga,2020-10-29
11629.3,Chitradurga,2020-10-30
11720.8,Chitradurga,2020-10-31
11810.8,Chitradurga,2020-11-01
11891.4,Chitradurga,2020-11-02
11966.6,Chitradurga,2020-11-03
12038.7,Chitradurga,2020-11-04
12108.9,Chitradurga,2020-11-05
12164.8,Chitradurga,2020-11-06
12205.1,Chitradurga,2020-11-07
12238.8,Chitradurga,2020-11-08
12267.9,Chitradurga,2020-11-09
12300.3,Chitradurga,2020-11-10
12339.2,Chitradurga,2020-11-11
12381.3,Chitradurga,2020-11-12
12424.6,Chitradurga,2020-11-13
12468.1,Chitradurga,2020-11-14
12550.8,Chitradurga,2020-11-15
12589.4,Chitradurga,2020-11-16
12626.7,Chitradurga,2020-11-17
12662.5,Chitradurga,2020-11-18
12697.1,Chitradurga,2020-11-19
12730.5,Chitradurga,2020-11-20
12762.7,Chitradurga,2020-11-21
12793.8,Chitradurga,2020-11-22
12823.8,Chitradurga,2020-11-23
12852.8,Chitradurga,2020-11-24
12880.8,Chitradurga,2020-11-25
12907.9,Chitradurga,2020-11-26
12934.0,Chitradurga,2020-11-27
12959.2,Chitradurga,2020-11-28
12983.6,Chitradurga,2020-11-29
13007.1,Chitradurga,2020-11-30
13029.8,Chitradurga,2020-12-01
13051.8,Chitradurga,2020-12-02
13073.0,Chitradurga,2020-12-03
13093.4,Chitradurga,2020-12-04
13113.2,Chitradurga,2020-12-05
13132.3,Chitradurga,2020-12-06
13150.7,Chitradurga,2020-12-07
13168.5,Chitradurga,2020-12-08
13185.7,Chitradurga,2020-12-09
13202.3,Chitradurga,2020-12-10
13218.4,Chitradurga,2020-12-11
13233.9,Chitradurga,2020-12-12
13248.8,Chitradurga,2020-12-13
13263.3,Chitradurga,2020-12-14
13277.2,Chitradurga,2020-12-15
22.3449,Dakshina Kannada,2020-04-21
23.4621,Dakshina Kannada,2020-04-22
24.648000000000003,Dakshina Kannada,2020-04-23
25.9052,Dakshina Kannada,2020-04-24
27.2369,Dakshina Kannada,2020-04-25
28.6464,Dakshina Kannada,2020-04-26
30.1376,Dakshina Kannada,2020-04-27
31.7146,Dakshina Kannada,2020-04-28
33.3819,Dakshina Kannada,2020-04-29
35.1442,Dakshina Kannada,2020-04-30
37.0067,Dakshina Kannada,2020-05-01
38.9747,Dakshina Kannada,2020-05-02
41.0541,Dakshina Kannada,2020-05-03
43.2511,Dakshina Kannada,2020-05-04
45.5721,Dakshina Kannada,2020-05-05
47.9675,Dakshina Kannada,2020-05-06
50.393,Dakshina Kannada,2020-05-07
52.8604,Dakshina Kannada,2020-05-08
55.3795,Dakshina Kannada,2020-05-09
57.958999999999996,Dakshina Kannada,2020-05-10
60.6063,Dakshina Kannada,2020-05-11
63.328,Dakshina Kannada,2020-05-12
66.1303,Dakshina Kannada,2020-05-13
69.1166,Dakshina Kannada,2020-05-14
72.3825,Dakshina Kannada,2020-05-15
75.9272,Dakshina Kannada,2020-05-16
80.0664,Dakshina Kannada,2020-05-17
85.1367,Dakshina Kannada,2020-05-18
91.1979,Dakshina Kannada,2020-05-19
98.3328,Dakshina Kannada,2020-05-20
106.647,Dakshina Kannada,2020-05-21
115.17,Dakshina Kannada,2020-05-22
122.98299999999999,Dakshina Kannada,2020-05-23
130.23,Dakshina Kannada,2020-05-24
137.026,Dakshina Kannada,2020-05-25
144.105,Dakshina Kannada,2020-05-26
152.121,Dakshina Kannada,2020-05-27
161.075,Dakshina Kannada,2020-05-28
170.988,Dakshina Kannada,2020-05-29
181.891,Dakshina Kannada,2020-05-30
193.827,Dakshina Kannada,2020-05-31
206.851,Dakshina Kannada,2020-06-01
221.028,Dakshina Kannada,2020-06-02
236.433,Dakshina Kannada,2020-06-03
253.15099999999998,Dakshina Kannada,2020-06-04
271.277,Dakshina Kannada,2020-06-05
290.916,Dakshina Kannada,2020-06-06
312.184,Dakshina Kannada,2020-06-07
335.20599999999996,Dakshina Kannada,2020-06-08
360.12,Dakshina Kannada,2020-06-09
384.08099999999996,Dakshina Kannada,2020-06-10
404.695,Dakshina Kannada,2020-06-11
422.583,Dakshina Kannada,2020-06-12
438.246,Dakshina Kannada,2020-06-13
452.083,Dakshina Kannada,2020-06-14
464.417,Dakshina Kannada,2020-06-15
475.506,Dakshina Kannada,2020-06-16
485.55699999999996,Dakshina Kannada,2020-06-17
494.73800000000006,Dakshina Kannada,2020-06-18
505.844,Dakshina Kannada,2020-06-19
521.335,Dakshina Kannada,2020-06-20
541.031,Dakshina Kannada,2020-06-21
564.862,Dakshina Kannada,2020-06-22
592.857,Dakshina Kannada,2020-06-23
625.128,Dakshina Kannada,2020-06-24
661.867,Dakshina Kannada,2020-06-25
703.3389999999997,Dakshina Kannada,2020-06-26
748.9889999999997,Dakshina Kannada,2020-06-27
798.439,Dakshina Kannada,2020-06-28
852.27,Dakshina Kannada,2020-06-29
911.092,Dakshina Kannada,2020-06-30
975.556,Dakshina Kannada,2020-07-01
1046.36,Dakshina Kannada,2020-07-02
1124.26,Dakshina Kannada,2020-07-03
1210.08,Dakshina Kannada,2020-07-04
1304.71,Dakshina Kannada,2020-07-05
1409.14,Dakshina Kannada,2020-07-06
1524.44,Dakshina Kannada,2020-07-07
1651.8,Dakshina Kannada,2020-07-08
1792.52,Dakshina Kannada,2020-07-09
1948.03,Dakshina Kannada,2020-07-10
2119.93,Dakshina Kannada,2020-07-11
2290.47,Dakshina Kannada,2020-07-12
2443.47,Dakshina Kannada,2020-07-13
2587.31,Dakshina Kannada,2020-07-14
2732.41,Dakshina Kannada,2020-07-15
2882.49,Dakshina Kannada,2020-07-16
3037.32,Dakshina Kannada,2020-07-17
3192.21,Dakshina Kannada,2020-07-18
3343.56,Dakshina Kannada,2020-07-19
3492.55,Dakshina Kannada,2020-07-20
3640.14,Dakshina Kannada,2020-07-21
3787.15,Dakshina Kannada,2020-07-22
3934.28,Dakshina Kannada,2020-07-23
4082.09,Dakshina Kannada,2020-07-24
4227.38,Dakshina Kannada,2020-07-25
4367.5,Dakshina Kannada,2020-07-26
4503.53,Dakshina Kannada,2020-07-27
4636.35,Dakshina Kannada,2020-07-28
4766.69,Dakshina Kannada,2020-07-29
4895.16,Dakshina Kannada,2020-07-30
5022.28,Dakshina Kannada,2020-07-31
5158.24,Dakshina Kannada,2020-08-01
5304.58,Dakshina Kannada,2020-08-02
5476.78,Dakshina Kannada,2020-08-03
5686.49,Dakshina Kannada,2020-08-04
5908.24,Dakshina Kannada,2020-08-05
6126.11,Dakshina Kannada,2020-08-06
6341.64,Dakshina Kannada,2020-08-07
6556.05,Dakshina Kannada,2020-08-08
6770.26,Dakshina Kannada,2020-08-09
6985.01,Dakshina Kannada,2020-08-10
7200.89,Dakshina Kannada,2020-08-11
7418.33,Dakshina Kannada,2020-08-12
7637.69,Dakshina Kannada,2020-08-13
7859.28,Dakshina Kannada,2020-08-14
8083.3,Dakshina Kannada,2020-08-15
8309.96,Dakshina Kannada,2020-08-16
8539.41,Dakshina Kannada,2020-08-17
8771.77,Dakshina Kannada,2020-08-18
9007.17,Dakshina Kannada,2020-08-19
9245.68,Dakshina Kannada,2020-08-20
9487.4,Dakshina Kannada,2020-08-21
9732.39,Dakshina Kannada,2020-08-22
9980.72,Dakshina Kannada,2020-08-23
10232.5,Dakshina Kannada,2020-08-24
10487.6,Dakshina Kannada,2020-08-25
10746.3,Dakshina Kannada,2020-08-26
11002.9,Dakshina Kannada,2020-08-27
11253.4,Dakshina Kannada,2020-08-28
11510.8,Dakshina Kannada,2020-08-29
11786.5,Dakshina Kannada,2020-08-30
12080.4,Dakshina Kannada,2020-08-31
12392.5,Dakshina Kannada,2020-09-01
12723.0,Dakshina Kannada,2020-09-02
13072.2,Dakshina Kannada,2020-09-03
13440.3,Dakshina Kannada,2020-09-04
13828.0,Dakshina Kannada,2020-09-05
14221.5,Dakshina Kannada,2020-09-06
14614.0,Dakshina Kannada,2020-09-07
15011.8,Dakshina Kannada,2020-09-08
